timestamp,message
1763333625049,"INFO:     169.254.172.3:35626 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625050,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625045] GET /artifact/model/{id}/rate → 400 (0.005s)
1763333625050,"INFO:     169.254.172.3:35624 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625050,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625047] GET /artifact/model/{id}/rate → 400 (0.004s)
1763333625050,"INFO:     169.254.172.3:35632 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625057,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625056] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625057,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625057] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625060,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625059] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625061,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625061] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625063,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625062] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625064,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625063] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625064,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625056] GET /artifact/model/{id}/rate → 400 (0.008s)
1763333625065,"INFO:     169.254.172.3:35624 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625065,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625057] GET /artifact/model/{id}/rate → 400 (0.008s)
1763333625066,"INFO:     169.254.172.3:35626 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625145,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625059] GET /artifact/model/{id}/rate → 400 (0.085s)
1763333625145,"INFO:     169.254.172.3:35648 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625146,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625062] GET /artifact/model/{id}/rate → 400 (0.084s)
1763333625146,"INFO:     169.254.172.3:35668 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625147,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625061] GET /artifact/model/{id}/rate → 400 (0.086s)
1763333625147,"INFO:     169.254.172.3:35660 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625147,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625063] GET /artifact/model/{id}/rate → 400 (0.084s)
1763333625148,"INFO:     169.254.172.3:35682 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333638465,2025-11-16 22:53:58 | INFO     | src.api.main              | 📥 [1763333638465] GET /api/v1/system/health from 169.254.172.3
1763333638467,2025-11-16 22:53:58 | INFO     | src.api.main              | ✅ [1763333638465] GET /api/v1/system/health → 200 (0.002s)
1763333638467,"INFO:     169.254.172.3:34692 - ""GET /api/v1/system/health HTTP/1.1"" 200 OK"
1763333658473,2025-11-16 22:54:18 | INFO     | src.api.main              | 📥 [1763333658472] GET /api/v1/system/health from 169.254.172.3
1763333658474,2025-11-16 22:54:18 | INFO     | src.api.main              | ✅ [1763333658472] GET /api/v1/system/health → 200 (0.002s)
1763333658474,"INFO:     169.254.172.3:58416 - ""GET /api/v1/system/health HTTP/1.1"" 200 OK"
